DriftStartIndex,DriftEndIndex,DriftDuration,DriftJulDate,DriftStartLight,DriftEndLight,DriftAvgLight,DriftStartDepth,DriftEndDepth,DriftAvgDepth,DriftStartGMT,DiveStartLight,DriftRate,TOPPID,DaysSinceDeparture,SmoothSunriseHour,HoursSinceSunrise,SmoothSunsetHour,HoursSinceSunset,SmoothDaylength,TimeOfDay,Col
18,153,1080,732199.6227,29,37,27.00092507,91.5,296.5,216.7821462,14.945544,53,-0.135,2004018,103.5914817,16.28674579,-1.34120179,5.980189651,8.965354349,13.69344386,Night,darkblue
18,151,1064,732199.6432,28,25,26.17464789,100.5,254.5,287.1577465,15.436656,50,-0.185,2004018,103.6119447,16.28674579,-0.85008979,5.980189651,9.456466349,13.69344386,Night,darkblue
27,165,1104,732199.6658,26,171,33.35384615,155.5,1,333.1737557,15.978888,67,-0.165,2004018,103.634537,16.28674579,-0.30785779,5.980189651,9.998698349,13.69344386,Twilight,grey50
34,168,1072,732199.6929,31,76,40.75862069,250,154,370.4608574,16.630008,132,-0.185,2004018,103.6616671,16.29168902,0.33831898,5.980189651,10.64981835,13.69344386,Twilight,grey50
37,170,1064,732200.7982,50,34,42.94647887,295,287.5,413.1995305,19.156656,172,-0.135,2004018,104.7669449,16.29659364,2.86006236,5.925813308,13.23084269,13.63412429,Day,yellow4
32,138,848,732201.6862,29,17,40.49941107,250.5,459,288.8080094,16.467768,123,-0.11,2004018,105.654907,16.29874412,0.16902388,5.871626732,10.59614127,13.57503309,Twilight,grey50
34,145,888,732201.7056,36,33,40.17660292,285.5,391,333.4634421,16.934448,158,-0.16,2004018,105.6743521,16.29874412,0.63570388,5.871626732,11.06282127,13.57503309,Day,yellow4
38,147,872,732201.7292,38,82,40.10996564,304.5,164.5,384.3894616,17.501112,168,-0.16,2004018,105.6979625,16.29874412,1.20236788,5.871626732,11.62948527,13.57503309,Day,yellow4
24,139,920,732202.6338,26,14,26.28338762,165,361,217.3599349,15.212232,41,-0.105,2004018,106.6025922,16.29874412,-1.08651212,5.820968252,9.391263748,13.52222413,Night,darkblue
22,140,944,732202.6553,28,16,32.77671958,137,447,246.062963,15.727776,55,-0.145,2004018,106.624074,16.29874412,-0.57096812,5.820968252,9.906807748,13.52222413,Night,darkblue
26,160,1072,732202.678,28,15,34.77073625,185.5,589,328.0997204,16.272216,99,-0.125,2004018,106.6467594,16.29874412,-0.02652812,5.820968252,10.45124775,13.52222413,Twilight,grey50
37,170,1064,732202.7047,34,17,36.70234742,281,665,387.870892,16.912224,144,-0.115,2004018,106.6734259,16.30089034,0.61133366,5.820968252,11.09125575,13.52222413,Day,yellow4
39,301,2096,732202.7325,38,193,44.08154506,295.5,0,418.3969957,17.578896,166,-0.115,2004018,106.7012041,16.30089034,1.27800566,5.820968252,11.75792775,13.52222413,Day,yellow4
19,152,1064,732203.6139,27,19,26.80187793,141.5,538,209.1779343,14.73444,46,-0.11,2004018,107.5826853,16.30089034,-1.56645034,5.770391167,8.964048833,13.46950083,Night,darkblue
22,149,1016,732203.6552,26,14,31.59587021,155.5,375.5,324.5639135,15.725544,59,-0.12,2004018,107.623981,16.30089034,-0.57534634,5.770391167,9.955152833,13.46950083,Night,darkblue
29,191,1296,732203.6772,27,14,38.00385505,228,588.5,392.9614495,16.252224,98,-0.13,2004018,107.6459262,16.30089034,-0.04866634,5.770391167,10.48183283,13.46950083,Twilight,grey50
83,165,656,732207.5866,17,16,20.43531202,130.5,98.5,107.5479452,14.07888,46,0.055,2004018,111.5553702,16.28939687,-2.21051687,5.573468807,8.505411193,13.28407194,Night,darkblue
51,139,704,732209.7371,31,23,38.88652482,359,622,375.3382979,17.689992,168,0.1,2004018,113.7058332,16.27194311,1.41804889,5.47635559,12.21363641,13.19432138,Day,yellow4
76,122,368,732210.6676,18,53,27.14905149,200,217.5,207.8943089,16.023336,67,0.145,2004018,114.636389,16.27194311,-0.24860711,5.429100844,10.59423516,13.15715774,Twilight,grey50
193,297,832,732211.7347,20,20,45.13565426,301.5,428.5,393.6140456,17.632224,163,0.155,2004018,115.7034264,16.24675478,1.38546922,5.381945393,12.25027861,13.12006213,Day,yellow4
34,103,552,732212.6479,23,22,27.05063291,235.5,369.5,189.7585895,15.550008,45,0.125,2004018,116.6166671,16.24675478,-0.69674678,5.328276146,10.22173185,13.08152137,Night,darkblue
55,145,720,732212.6714,20,13,30.3037448,285.5,505.5,315.4133148,16.11444,81,0.135,2004018,116.6401856,16.24675478,-0.13231478,5.328276146,10.78616385,13.08152137,Twilight,grey50
85,174,712,732212.9685,52,37,59.27489481,306,308.5,248.9004208,23.243328,194,0.11,2004018,116.9372224,16.23158695,7.01174105,5.328276146,17.91505185,13.08152137,Day,yellow4
104,157,424,732212.9899,35,27,61.28235294,325,338.5,244.1823529,23.756664,182,0.11,2004018,116.9586106,16.23158695,7.52507705,5.328276146,18.42838785,13.08152137,Day,yellow4
112,182,560,732213.0118,28,178,53.86631016,315,0,318.7727273,0.283344,191,0.13,2004018,116.9805554,16.23158695,-15.94824295,5.328276146,-5.044932146,13.08152137,Day,yellow4
40,113,584,732213.6599,22,79,32.1008547,254,132,238.2068376,15.836664,61,0.13,2004018,117.6286107,16.23158695,-0.39492295,5.274148419,10.56251558,13.04256146,Twilight,grey50
100,227,1016,732214.6851,17,105,43.07866273,340,100.5,327.8318584,16.443336,107,0.155,2004018,118.6538893,16.19440074,0.24893526,5.211845357,11.23149064,12.99885896,Twilight,grey50
52,142,720,732214.907,40,132,50.92649098,358.5,48.5,282.776699,21.767784,195,0.125,2004018,118.8757408,16.19440074,5.57338326,5.211845357,16.55593864,12.99885896,Day,yellow4
99,141,336,732214.9351,35,29,50.21958457,341,334,280.7195846,22.443336,194,0.13,2004018,118.9038887,16.19440074,6.24893526,5.211845357,17.23149064,12.99885896,Day,yellow4
92,148,448,732214.9568,33,104,41.0155902,346.5,124,380.0501114,22.963344,185,0.125,2004018,118.9255555,16.19440074,6.76894326,5.211845357,17.75149864,12.99885896,Day,yellow4
68,180,896,732215.6249,18,14,22.6722408,246.5,368,215.2681159,14.996664,42,0.13,2004018,119.5936113,16.19440074,-1.19773674,5.149197281,9.847466719,12.95479654,Night,darkblue
109,222,904,732215.6479,15,16,28.91491713,306,564.5,261.0574586,15.550008,42,0.16,2004018,119.6166666,16.19440074,-0.64439274,5.149197281,10.40081072,12.95479654,Night,darkblue
44,115,568,732218.6655,25,34,50.46572935,224,321.5,213.0219684,15.972216,86,0.14,2004018,122.6342591,16.12179504,-0.14957904,4.930264925,11.04195108,12.80846989,Twilight,grey50
38,103,520,732219.6909,36,29,57.97696737,307.5,300.5,249.6583493,16.58112,140,0.16,2004018,123.6596295,16.06889526,0.51222474,4.853454991,11.72766501,12.75821576,Day,yellow4
154,225,568,732219.7444,47,53,66.20913884,331.5,337.5,260.3057996,17.865552,158,0.145,2004018,123.7131483,16.06889526,1.79665674,4.853454991,13.01209701,12.75821576,Day,yellow4
110,173,504,732220.7156,29,39,54.11089109,317,323.5,239.7524752,17.174448,164,0.15,2004018,124.6843522,16.04264357,1.13180443,4.772292541,12.40215546,12.70339728,Day,yellow4
206,268,496,732220.7492,35,26,57.28772636,307,539,250.4668008,17.981112,169,0.16,2004018,124.7179631,16.04264357,1.93846843,4.772292541,13.20881946,12.70339728,Day,yellow4
49,142,744,732220.7631,35,25,44.23355705,340.5,568.5,368.4919463,18.314448,169,0.155,2004018,124.731852,16.04264357,2.27180443,4.772292541,13.54215546,12.70339728,Day,yellow4
42,113,568,732221.0468,61,41,67.07908612,301,296,235.8857645,1.123344,197,0.12,2004018,125.0155559,16.04264357,-14.91929957,4.772292541,-3.648948541,12.70339728,Day,yellow4
102,173,568,732221.0767,44,17,57.99824253,304,628.5,298.1142355,1.841112,190,0.155,2004018,125.0454634,16.04264357,-14.20153157,4.772292541,-2.931180541,12.70339728,Day,yellow4
53,105,416,732221.0941,40,15,44.44604317,321,481.5,363.7134293,2.25888,188,0.13,2004018,125.0628704,16.04264357,-13.78376357,4.772292541,-2.513412541,12.70339728,Day,yellow4
43,124,648,732221.623,23,16,23.67950693,247.5,273.5,194.6748844,14.952216,81,0.145,2004018,125.5917595,16.04264357,-1.09042757,4.691008117,10.26120788,12.64836454,Night,darkblue
45,127,656,732221.6458,22,40,33.53576865,231,332,220.9444444,15.498888,79,0.14,2004018,125.6145367,16.04264357,-0.54375557,4.691008117,10.80787988,12.64836454,Night,darkblue
155,215,480,732221.6838,18,137,47.69230769,306.5,31.5,315.0155925,16.412232,111,0.155,2004018,125.6525929,16.02089792,0.39133408,4.691008117,11.72122388,12.64836454,Twilight,grey50
46,118,576,732222.653,22,39,41.92894281,244,257.5,206.2461005,15.672216,86,0.14,2004018,126.6217593,16.02089792,-0.34868192,4.615018065,11.05719794,12.59412015,Twilight,grey50
48,113,520,732223.8867,63,38,76.23416507,316,314,229.0316699,21.281112,180,0.135,2004018,127.8554634,15.98515324,5.29595876,4.537111259,16.74400074,12.53788947,Day,yellow4
43,97,432,732223.9097,63,187,74.18937644,303.5,0,227.6362587,21.832224,188,0.14,2004018,127.8784255,15.98515324,5.84707076,4.537111259,17.29511274,12.53788947,Day,yellow4
45,132,696,732223.9318,64,179,74.84505022,300.5,0,230.6649928,22.363344,192,0.125,2004018,127.9005557,15.98515324,6.37819076,4.537111259,17.82623274,12.53788947,Day,yellow4
96,155,472,732223.9588,49,58,78.64904863,319,331.5,225.9069767,23.012232,187,0.135,2004018,127.9275929,15.98515324,7.02707876,4.537111259,18.47512074,12.53788947,Day,yellow4
96,180,672,732223.9825,58,65,61.85735513,330.5,296.5,335.3491828,23.581104,189,0.15,2004018,127.9512959,15.98515324,7.59595076,4.537111259,19.04399274,12.53788947,Day,yellow4
43,111,544,732224.612,22,17,22.11926606,236.5,197,167.7458716,14.687784,72,0.14,2004018,128.5807405,15.98515324,-1.29736924,4.464751123,10.22303288,12.47959789,Night,darkblue
39,141,816,732224.6338,23,29,32.02203182,235,396,262.4363525,15.212232,74,0.13,2004018,128.6025921,15.98515324,-0.77292124,4.464751123,10.74748088,12.47959789,Night,darkblue
113,195,656,732224.9318,63,57,75.63622527,308,301.5,237.5509893,22.363344,198,0.12,2004018,128.900556,15.97112125,6.39222275,4.464751123,17.89859288,12.47959789,Day,yellow4
145,200,440,732224.9563,52,53,76.78684807,307.5,342.5,245.739229,22.95,192,0.14,2004018,128.9249999,15.97112125,6.97887875,4.464751123,18.48524888,12.47959789,Day,yellow4
119,214,760,732225.8992,57,55,70.49408673,316.5,328.5,250.6005256,21.581112,189,0.11,2004018,129.8679625,15.96313945,5.61797255,4.392318343,17.18879366,12.42119709,Day,yellow4
134,213,632,732225.9242,47,56,65.30963665,316.5,321.5,266.6682464,22.181112,190,0.1,2004018,129.8929634,15.96313945,6.21797255,4.392318343,17.78879366,12.42119709,Day,yellow4
42,124,656,732225.9393,51,23,64.57686454,309,544.5,277.2442922,22.543344,178,0.105,2004018,129.9080559,15.96313945,6.58020455,4.392318343,18.15102566,12.42119709,Day,yellow4
44,121,616,732226.6127,22,24,19.55591572,217,257,169.3946515,14.705544,60,0.13,2004018,130.5814811,15.96313945,-1.25759545,4.32217596,10.38336804,12.35903651,Night,darkblue
55,125,560,732226.6418,20,87,25.23529412,246,56,203.2379679,15.403344,55,0.135,2004018,130.6105556,15.96313945,-0.55979545,4.32217596,11.08116804,12.35903651,Night,darkblue
162,237,600,732226.681,14,13,32.24625624,285,556,372.671381,16.343328,96,0.13,2004018,130.649722,15.95511304,0.38821496,4.32217596,12.02115204,12.35903651,Twilight,grey50
134,200,528,732227.0008,46,45,65.56521739,309.5,322,257.9130435,0.018888,186,0.11,2004018,130.9695374,15.95511304,-15.93622504,4.32217596,-4.30328796,12.35903651,Day,yellow4
109,195,688,732228.6413,16,24,33.05660377,208,511,254.1487663,15.39,58,0.14,2004018,132.6099996,15.94988112,-0.55988112,4.182760857,11.20723914,12.23287974,Night,darkblue
58,142,672,732228.6573,20,12,31.2897474,270,500.5,350.1463596,15.774456,79,0.15,2004018,132.6260184,15.94988112,-0.17542512,4.182760857,11.59169514,12.23287974,Twilight,grey50
141,201,480,732228.9382,54,43,69.99376299,309,268.5,236.9324324,22.516656,187,0.12,2004018,132.9069446,15.94455802,6.57209798,4.182760857,18.33389514,12.23287974,Day,yellow4
47,131,672,732228.9519,57,150,68.7473997,323,16.5,235.4316493,22.845552,195,0.14,2004018,132.9206479,15.94455802,6.90099398,4.182760857,18.66279114,12.23287974,Day,yellow4
164,214,400,732229.0055,61,67,76.15710723,292,286,232.8990025,0.132216,169,0.135,2004018,132.9742592,15.94455802,-15.81234202,4.182760857,-4.050544857,12.23287974,Day,yellow4
40,150,880,732230.6661,28,22,47.22474461,202.5,595,273.5646992,15.98556,99,0.16,2004018,134.6348147,15.93914667,0.04641333,4.051316403,11.9342436,12.11216973,Twilight,grey50
135,250,920,732230.6963,33,13,41.1053203,278,586,384.6140065,16.71,134,0.155,2004018,134.665,15.93372721,0.77627279,4.051316403,12.6586836,12.11216973,Day,yellow4
36,118,656,732231.5721,22,48,19.67275495,196,0.5,108.4840183,13.729992,39,0.165,2004018,135.5408333,15.93372721,-2.20373521,3.98836523,9.74162677,12.05463802,Night,darkblue
163,258,760,732231.6488,13,133,29.20762155,262,10,323.5367937,15.57,49,0.145,2004018,135.6174996,15.93372721,-0.36372721,3.98836523,11.58163477,12.05463802,Twilight,grey50
84,156,576,732232.5577,17,16,18.19757366,167.5,203.5,145.0493934,13.385544,48,0.145,2004018,136.5264818,15.92554948,-2.54000548,3.932873044,9.452670956,12.00732356,Night,darkblue
44,147,824,732232.5776,21,12,16.91757576,249,212,182.1775758,13.863336,51,0.145,2004018,136.5463891,15.92554948,-2.06221348,3.932873044,9.930462956,12.00732356,Night,darkblue
169,290,968,732232.6179,13,14,24.73993808,211,538,291.1671827,14.830008,50,0.115,2004018,136.5866671,15.92554948,-1.09554148,3.932873044,10.89713496,12.00732356,Night,darkblue
63,158,760,732232.6381,19,13,26.25492773,319.5,550,330.0137976,15.314448,57,0.13,2004018,136.6068523,15.92554948,-0.61110148,3.932873044,11.38157496,12.00732356,Night,darkblue
47,142,760,732232.8585,55,183,71.75295664,324,0,246.0249671,20.603328,184,0.125,2004018,136.8272219,15.91741431,4.68591369,3.932873044,16.67045496,12.00732356,Day,yellow4
55,139,672,732232.8844,56,63,76.55423477,313.5,294,239.6359584,21.225552,180,0.13,2004018,136.8531486,15.91741431,5.30813769,3.932873044,17.29267896,12.00732356,Day,yellow4
49,151,816,732232.9608,62,35,59.34638923,287,304,305.7876377,23.058888,178,0.135,2004018,136.929537,15.91741431,7.14147369,3.932873044,19.12601496,12.00732356,Day,yellow4
49,119,560,732234.6323,21,18,27.59536542,234,535,224.1399287,15.174456,51,0.15,2004018,138.601018,15.90223536,-0.72777936,3.817319096,11.3571369,11.91508373,Night,darkblue
120,176,448,732235.6046,15,14,20.53229399,182,154,153.2650334,14.509992,44,0.12,2004018,139.5733331,15.88729154,-1.37729954,3.758181526,10.75181047,11.87088999,Night,darkblue
37,126,712,732235.6165,22,28,20.99018233,233,211,186.4474053,14.796672,49,0.135,2004018,139.5852779,15.88729154,-1.09061954,3.758181526,11.03849047,11.87088999,Night,darkblue
43,137,752,732235.6375,22,16,27.59096946,269.5,268,230.3227092,15.298896,57,0.155,2004018,139.6062035,15.88729154,-0.58839554,3.758181526,11.54071447,11.87088999,Night,darkblue
45,112,536,732235.6621,24,60,29.5009311,302.5,237.5,266.3817505,15.889992,103,0.155,2004018,139.6308337,15.86588372,0.02410828,3.758181526,12.13181047,11.87088999,Twilight,grey50
83,192,872,732235.6946,21,11,40.57502864,420.5,599.5,350.7016037,16.669992,154,0.16,2004018,139.6633332,15.86588372,0.80410828,3.758181526,12.91181047,11.87088999,Day,yellow4
47,147,800,732236.6341,21,14,26.35081149,202,361,270.5699126,15.21888,46,0.14,2004018,140.6028709,15.86588372,-0.64700372,3.694633655,11.52424635,11.82874994,Night,darkblue
143,230,696,732236.6691,14,14,36.2266858,316,543.5,374.7582496,16.05888,98,0.115,2004018,140.6378707,15.84445451,0.21442549,3.694633655,12.36424635,11.82874994,Twilight,grey50
41,136,760,732237.6048,22,14,20.15505913,201.5,367,189.5551905,14.514456,49,0.115,2004018,141.5735183,15.84445451,-1.32999851,3.632091686,10.88236431,11.78763717,Night,darkblue
40,129,712,732237.6338,22,16,27.28611501,239,576,264.0511921,15.21,51,0.12,2004018,141.6024997,15.84445451,-0.63445451,3.632091686,11.57790831,11.78763717,Night,darkblue
200,256,448,732239.6487,13,35,38.8752784,189,308.5,219.5211581,15.567768,53,0.15,2004018,143.6174075,15.79185878,-0.22409078,3.498977806,12.06879019,11.70711903,Twilight,grey50
175,263,704,732239.673,14,14,42.46524823,320,441,328.3503546,16.152216,109,0.105,2004018,143.6417597,15.78024218,0.37197382,3.498977806,12.65323819,11.70711903,Twilight,grey50
42,109,536,732239.9351,41,54,48.0707635,336,284.5,264.4385475,22.443336,182,0.13,2004018,143.9038889,15.78024218,6.66309382,3.498977806,18.94435819,11.70711903,Day,yellow4
62,130,544,732241.6467,19,48,33.41834862,233,255.5,234.6091743,15.521112,75,0.105,2004018,145.6154627,15.75796647,-0.23685447,3.334565522,12.18654648,11.57659906,Twilight,grey50
46,148,816,732242.8615,45,43,51.41860465,309,300.5,259.373929,20.676672,182,0.12,2004018,146.8302783,15.70298817,4.97368383,3.238444105,17.4382279,11.50797778,Day,yellow4
178,255,616,732242.9016,50,15,54.83954619,285,591,298.9829822,21.63888,183,0.105,2004018,146.8703705,15.70298817,5.93589183,3.238444105,18.4004359,11.50797778,Day,yellow4
39,181,1136,732243.5286,23,13,18.69217238,254,192,153.9912049,12.68556,46,0.125,2004018,147.4973151,15.70298817,-3.01742817,3.142361329,9.543198671,11.43937316,Night,darkblue
86,215,1032,732248.5777,18,17,22.44724105,286,316.5,178.4937076,13.865544,84,0.165,2004018,152.546482,15.57183749,-1.70629349,2.656808392,11.20873561,11.08497091,Night,darkblue
83,180,776,732248.6,18,17,22.3037323,270.5,318.5,177.3635779,14.401104,65,0.155,2004018,152.5687962,15.57183749,-1.17073349,2.656808392,11.74429561,11.08497091,Night,darkblue
43,131,704,732248.6263,24,30,30.86950355,208,402,204.6148936,15.03,76,0.15,2004018,152.5950005,15.57183749,-0.54183749,2.656808392,12.37319161,11.08497091,Night,darkblue
84,223,1112,732249.5822,18,79,23.9676259,279,148,223.4554856,13.972224,84,0.115,2004018,153.5509258,15.54545018,-1.57322618,2.554252122,11.41797188,11.00880194,Night,darkblue
250,314,512,732249.6489,17,19,38.53515625,241.5,587.5,332.8388672,15.57444,85,0.165,2004018,153.6176851,15.54545018,0.02898982,2.554252122,13.02018788,11.00880194,Twilight,grey50
264,317,424,732253.9013,32,189,56.35058824,315.5,0,247.7729412,21.63,176,0.13,2004018,157.8700004,15.41015172,6.21984828,2.159160588,19.47083941,10.72445274,Day,yellow4
221,285,512,732253.9305,38,73,53.02339181,306.5,173,259.4249513,22.332216,191,0.16,2004018,157.899259,15.41015172,6.92206428,2.159160588,20.17305541,10.72445274,Day,yellow4
62,127,520,732254.5889,20,25,17.87140115,269,123.5,185.7485605,14.13444,72,0.15,2004018,158.5576847,15.41015172,-1.27571172,2.067619821,12.06682018,10.6574681,Night,darkblue
247,309,496,732254.6631,21,17,44.29778672,262,591,378.9275654,15.914448,115,0.135,2004018,158.6318514,15.38586559,0.52858241,2.067619821,13.84682818,10.6574681,Day,yellow4
54,117,504,732254.9305,38,24,41.77029703,335,332.5,286.9534653,22.332216,182,0.15,2004018,158.899259,15.38586559,6.94635041,2.067619821,20.26459618,10.6574681,Day,yellow4
121,186,520,732255.527,15,11,15.90019194,175.5,120,138.3166987,12.647784,59,0.15,2004018,159.4957407,15.38586559,-2.73808159,1.976198594,10.67158541,10.590333,Night,darkblue
45,131,688,732255.55,22,64,16.8011611,249,1,173.0878084,13.201104,66,0.165,2004018,159.5187967,15.38586559,-2.18476159,1.976198594,11.22490541,10.590333,Night,darkblue
135,211,608,732255.5913,14,127,17.67816092,276.5,0,227.1691297,14.19,70,0.155,2004018,159.56,15.38586559,-1.19586559,1.976198594,12.21380141,10.590333,Night,darkblue
265,339,592,732255.6382,11,15,30.57166948,264,551,327.1306914,15.316656,73,0.14,2004018,159.606944,15.35590358,-0.03924758,1.976198594,13.34045741,10.590333,Twilight,grey50
127,196,552,732256.5789,14,20,19.15370705,297.5,324,233.9674503,13.89444,63,0.16,2004018,160.5476853,15.35590358,-1.46146358,1.894340408,12.00009959,10.53843682,Night,darkblue
282,334,416,732256.6511,13,21,26.39088729,254.5,285.5,292.7709832,15.62556,81,0.155,2004018,160.6198151,15.325783,0.299777,1.894340408,13.73121959,10.53843682,Twilight,grey50
52,142,720,732258.5,21,12,17.74618585,280,124.5,174.4334258,11.998896,56,0.15,2004018,162.4687038,15.29458758,-3.29569158,1.741806888,10.25708911,10.44721931,Night,darkblue
119,209,720,732258.5295,15,12,17.32316227,208,193,173.3932039,12.707784,52,0.145,2004018,162.4982405,15.29458758,-2.58680358,1.741806888,10.96597711,10.44721931,Night,darkblue
65,190,1000,732258.5508,19,85,18.85214785,307,32.5,201.7392607,13.218888,58,0.155,2004018,162.5195375,15.29458758,-2.07569958,1.741806888,11.47708111,10.44721931,Night,darkblue
46,123,616,732258.5793,21,13,16.19611021,273,281,224.3095624,13.903344,55,0.15,2004018,162.5480553,15.29458758,-1.39124358,1.741806888,12.16153711,10.44721931,Night,darkblue
198,279,648,732258.6276,12,19,29.3605547,306.5,505.5,346.5007704,15.063336,66,0.125,2004018,162.5963893,15.29458758,-0.23125158,1.741806888,13.32152911,10.44721931,Twilight,grey50
36,95,472,732259.5641,23,17,19.84143763,221.5,114,124.2145877,13.53888,47,0.155,2004018,163.5328703,15.26343598,-1.72455598,1.673365926,11.86551407,10.40992995,Night,darkblue
53,160,856,732259.9873,29,13,35.63943991,299.5,174,348.0857643,23.694456,166,0.12,2004018,163.9560184,15.23756763,8.45688837,1.673365926,22.02109007,10.40992995,Day,yellow4
77,141,512,732260.5952,17,17,22.48538012,260,307.5,223.5204678,14.285544,51,0.15,2004018,164.5639816,15.23756763,-0.95202363,1.622927835,12.66261617,10.38536021,Night,darkblue
63,184,968,732261.5372,19,17,21.54179567,250,217.5,151.1676987,12.892224,55,0.135,2004018,165.5059263,15.21195659,-2.31973259,1.572098633,11.32012537,10.36014204,Night,darkblue
52,181,1032,732261.5642,20,24,25.4588577,268,361.5,170.9685382,13.541112,49,0.15,2004018,165.5329628,15.21195659,-1.67084459,1.572098633,11.96901337,10.36014204,Night,darkblue
117,212,760,732261.5975,15,15,27.84231275,227.5,621,204.9691196,14.338896,55,0.13,2004018,165.5662033,15.21195659,-0.87306059,1.572098633,12.76679737,10.36014204,Night,darkblue
45,160,920,732261.6225,22,126,34.33767644,265,40,329.8610206,14.938896,87,0.13,2004018,165.5912037,15.21195659,-0.27306059,1.572098633,13.36679737,10.36014204,Twilight,grey50
60,183,984,732262.6062,19,18,35.81522843,222,672,276.557868,14.547768,59,0.155,2004018,166.5749076,15.18923956,-0.64147156,1.533960521,13.01380748,10.34472096,Night,darkblue
52,172,960,732263.5727,20,18,22.13007284,290,326.5,199.8298647,13.745544,44,0.145,2004018,167.5414818,15.16654305,-1.42099905,1.495837644,12.24970636,10.32929459,Night,darkblue
137,277,1120,732263.6051,14,75,25.71364853,268,141,276.9843889,14.523336,45,0.165,2004018,167.5738892,15.16654305,-0.64320705,1.495837644,13.02749836,10.32929459,Night,darkblue
112,218,848,732264.5287,16,15,19.26737338,183,201.5,166.6713781,12.687768,56,0.125,2004018,168.4974074,15.14039817,-2.45263017,1.463726318,11.22404168,10.32332815,Night,darkblue
63,204,1128,732264.5472,19,12,19.20992028,299.5,284,192.5248007,13.132224,56,0.145,2004018,168.5159263,15.14039817,-2.00817417,1.463726318,11.66849768,10.32332815,Night,darkblue
39,97,464,732264.57,23,13,17.61505376,254.5,190,178.1,13.681104,56,0.135,2004018,168.5387961,15.14039817,-1.45929417,1.463726318,12.21737768,10.32332815,Night,darkblue
45,196,1208,732265.5776,21,13,21.6120761,292.5,366.5,303.7646816,13.863336,44,0.125,2004018,169.5463887,15.11464533,-1.25130933,1.431830461,12.43150554,10.31718513,Night,darkblue
235,325,720,732265.6274,12,158,27.82801664,286,0,365.2565881,15.056664,47,0.12,2004018,169.5961113,15.11464533,-0.05798133,1.431830461,13.62483354,10.31718513,Twilight,grey50
40,131,728,732266.5375,22,13,18.02743484,247,227,185.7146776,12.898896,48,0.145,2004018,170.5062037,15.09326699,-2.19437099,1.403111592,11.49578441,10.3098446,Night,darkblue
202,272,560,732266.5767,13,14,19.54367201,206,297.5,197.8752228,13.841112,56,0.14,2004018,170.5454627,15.09326699,-1.25215499,1.403111592,12.43800041,10.3098446,Night,darkblue
187,283,768,732266.6035,13,116,28.82964889,226.5,40.5,320.1306892,14.483328,54,0.17,2004018,170.5722218,15.09326699,-0.60993899,1.403111592,13.08021641,10.3098446,Night,darkblue
57,129,576,732267.524,20,19,18.41941075,313.5,286.5,198.8570191,12.576672,56,0.155,2004018,171.4927778,15.07218737,-2.49551537,1.374338125,11.20233388,10.30215076,Night,darkblue
55,187,1056,732267.5509,20,13,19.36140019,314.5,577,242.2067171,13.22112,54,0.15,2004018,171.5196296,15.07218737,-1.85106737,1.374338125,11.84678188,10.30215076,Night,darkblue
43,193,1200,732267.5759,22,22,21.64696087,297,213.5,321.0079101,13.82112,50,0.12,2004018,171.5446295,15.07218737,-1.25106737,1.374338125,12.44678188,10.30215076,Night,darkblue
57,157,800,732267.607,20,13,23.75031211,313,614.5,367.1885144,14.567784,58,0.125,2004018,171.5757408,15.07218737,-0.50440337,1.374338125,13.19344588,10.30215076,Night,darkblue
