DriftStartIndex,DriftEndIndex,DriftDuration,DriftJulDate,DriftStartLight,DriftEndLight,DriftAvgLight,DriftStartDepth,DriftEndDepth,DriftAvgDepth,DriftStartGMT,DiveStartLight,DriftRate,TOPPID,DaysSinceDeparture,SmoothSunriseHour,HoursSinceSunrise,SmoothSunsetHour,HoursSinceSunset,SmoothDaylength,TimeOfDay,Col
81,167,688,732268.5025,17,15,18.49201742,233,223.5,169.2583454,12.058896,55,0.13,2004018,172.471204,15.06612152,-3.00722552,1.346725677,10.71217032,10.28060415,Night,darkblue
44,156,896,732268.5278,22,12,17.29988852,282.5,248,193.1666667,12.667776,55,0.14,2004018,172.4965741,15.06612152,-2.39834552,1.346725677,11.32105032,10.28060415,Night,darkblue
123,208,680,732268.5665,15,16,18.65198238,231,271,202.4882526,13.596672,55,0.14,2004018,172.5352779,15.06612152,-1.46944952,1.346725677,12.24994632,10.28060415,Night,darkblue
68,233,1320,732269.5415,18,12,20.76835731,334.5,379,256.67676,12.996672,56,0.14,2004018,173.5102773,15.0601253,-2.0634533,1.319385639,11.67728636,10.25926034,Night,darkblue
44,119,600,732269.5641,22,17,19.84359401,275.5,306,191.8793677,13.53888,57,0.13,2004018,173.5328701,15.0601253,-1.5212453,1.319385639,12.21949436,10.25926034,Night,darkblue
51,186,1080,732269.5906,20,16,25.06845513,306,260.5,328.1045328,14.174448,55,0.16,2004018,173.5593522,15.0601253,-0.8856773,1.319385639,12.85506236,10.25926034,Night,darkblue
63,141,624,732269.6169,20,24,29.4672,331,456,332.056,14.805552,84,0.145,2004018,173.5856483,15.0601253,-0.2545733,1.319385639,13.48616636,10.25926034,Twilight,grey50
40,136,768,732270.5267,23,11,17.80884265,272.5,387,286.4382315,12.641112,55,0.14,2004018,174.4954627,15.06812163,-2.42700963,1.295945759,11.34516624,10.22782413,Night,darkblue
55,159,832,732271.4691,21,13,17.15846339,343,324.5,254.3139256,11.25888,52,0.155,2004018,175.4378706,15.07611875,-3.81723875,1.272517596,9.986362404,10.19639884,Night,darkblue
154,293,1112,732271.5115,14,13,17.68643306,314.5,289,241.7982929,12.276672,53,0.14,2004018,175.4802783,15.07611875,-2.79944675,1.272517596,11.0041544,10.19639884,Night,darkblue
194,318,992,732271.5763,13,15,25.38670695,316,639,309.9561934,13.832232,54,0.135,2004018,175.545093,15.07611875,-1.24388675,1.272517596,12.5597144,10.19639884,Night,darkblue
72,165,744,732272.5822,18,17,23.32483221,266.5,212,158.9744966,13.972224,50,0.14,2004018,176.5509257,15.09232347,-1.12009947,1.255762291,12.71646171,10.16343882,Night,darkblue
38,162,992,732272.6056,23,26,35.85699899,215.5,325.5,225.2129909,14.534448,62,0.13,2004018,176.5743515,15.09232347,-0.55787547,1.255762291,13.27868571,10.16343882,Night,darkblue
53,125,576,732272.6359,23,100,33.20970537,253,84,286.5615251,15.26112,117,0.15,2004018,176.6046294,15.10866964,0.15245036,1.255762291,14.00535771,10.16343882,Twilight,grey50
77,144,536,732272.7797,26,15,47.03724395,306,638,305.3212291,18.712224,187,0.12,2004018,176.7484256,15.10866964,3.60355436,1.255762291,17.45646171,10.16343882,Day,yellow4
52,128,608,732273.5449,20,14,22.0180624,274.5,154,154.547619,13.076664,49,0.13,2004018,177.5136108,15.10866964,-2.03200564,1.239102472,11.83756153,10.13043283,Night,darkblue
54,179,1000,732273.5712,20,45,23.15084915,251,218.5,178.959041,13.707768,48,0.15,2004018,177.539907,15.10866964,-1.40090164,1.239102472,12.46866553,10.13043283,Night,darkblue
43,186,1144,732273.5917,22,121,31.89082969,275,55,235.4187773,14.201112,53,0.145,2004018,177.5604625,15.10866964,-0.90755764,1.239102472,12.96200953,10.13043283,Night,darkblue
44,99,440,732273.6162,22,15,24.92063492,238,289,198.824263,14.787768,74,0.115,2004018,177.5849071,15.10866964,-0.32090164,1.239102472,13.54866553,10.13043283,Twilight,grey50
52,102,400,732274.5489,20,14,17.38653367,210,225.5,159.5511222,13.17444,45,0.15,2004018,178.5176848,15.13729279,-1.96285279,1.225730668,11.94870933,10.08843788,Night,darkblue
166,264,784,732274.5888,13,13,24.65605096,233.5,599,322.6694268,14.13,44,0.155,2004018,178.5575004,15.13729279,-1.00729279,1.225730668,12.90426933,10.08843788,Night,darkblue
52,112,480,732274.6759,26,17,29.53430353,322.5,324.5,283.5966736,16.22112,155,0.11,2004018,178.6446298,15.16599876,1.05512124,1.225730668,14.99538933,10.08843788,Day,yellow4
43,152,872,732275.5833,22,16,23.01947308,269.5,309.5,203.4828179,13.998888,45,0.125,2004018,179.5520375,15.16599876,-1.16711076,1.212485276,12.78640272,10.04648651,Night,darkblue
46,177,1048,732275.6062,21,13,25.59485224,291.5,572.5,275.4971401,14.547768,48,0.125,2004018,179.5749073,15.16599876,-0.61823076,1.212485276,13.33528272,10.04648651,Night,darkblue
44,120,608,732275.6288,22,144,23.83743842,302,2,261.6330049,15.09,79,0.12,2004018,179.5975001,15.16599876,-0.07599876,1.212485276,13.87751472,10.04648651,Twilight,grey50
41,145,832,732276.545,22,13,18.07442977,250.5,203.5,214.7286915,13.081104,86,0.125,2004018,180.5137963,15.21030715,-2.12920315,1.201654386,11.87944961,9.991347236,Night,darkblue
45,133,704,732276.572,22,16,19.70780142,274,298.5,222.2801418,13.727784,81,0.12,2004018,180.5407407,15.21030715,-1.48252315,1.201654386,12.52612961,9.991347236,Night,darkblue
190,257,536,732277.5597,13,15,20.17132216,226.5,291,193.4171322,13.432224,76,0.135,2004018,181.5284256,15.25406972,-1.82184572,1.190713741,12.24151026,9.936644026,Night,darkblue
186,245,472,732277.586,13,64,19.2346723,235.5,12,214.6067653,14.063328,74,0.13,2004018,181.5547222,15.25406972,-1.19074172,1.190713741,12.87261426,9.936644026,Night,darkblue
41,108,536,732278.5601,23,14,18.46554935,270,48,198.0074488,13.443336,93,0.125,2004018,182.5288893,15.30124704,-1.85791104,1.181460132,12.26187587,9.880213092,Night,darkblue
53,159,848,732278.5883,21,62,20.12720848,309.5,147,310.5524146,14.118888,90,0.155,2004018,182.5570374,15.30124704,-1.18235904,1.181460132,12.93742787,9.880213092,Night,darkblue
67,142,600,732279.5003,19,26,25.32279534,237.5,148,170.5407654,12.007776,83,0.145,2004018,183.4690737,15.34777355,-3.33999755,1.172415764,10.83536024,9.824642218,Night,darkblue
98,159,488,732279.5238,17,14,23.78936605,214,104.5,170.8149284,12.572232,90,0.15,2004018,183.4925931,15.34777355,-2.77554155,1.172415764,11.39981624,9.824642218,Night,darkblue
52,177,1000,732279.5964,21,57,32.24775225,225.5,176.5,229.0804196,14.31444,74,0.13,2004018,183.5651848,15.34777355,-1.03333355,1.172415764,13.14202424,9.824642218,Night,darkblue
59,144,680,732279.6195,20,13,28.58883994,232,363.5,274.5939794,14.867784,81,0.14,2004018,183.588241,15.34777355,-0.47998955,1.172415764,13.69536824,9.824642218,Twilight,grey50
186,263,616,732279.6534,13,109,37.363047,297.5,87.5,368.2171799,15.68112,105,0.13,2004018,183.6221292,15.3873977,0.2937223,1.172415764,14.50870424,9.824642218,Twilight,grey50
38,130,736,732280.5605,23,75,19.43283582,256,0.5,196.2042062,13.452216,72,0.155,2004018,184.5292595,15.3873977,-1.9351817,1.168392545,12.28382346,9.780994842,Night,darkblue
50,97,376,732280.5849,21,13,18.92838196,262.5,255.5,218.5769231,14.036664,69,0.135,2004018,184.5536106,15.3873977,-1.3507337,1.168392545,12.86827146,9.780994842,Night,darkblue
52,157,840,732280.6075,21,64,20.58382878,294.5,108.5,246.6599287,14.578896,65,0.12,2004018,184.5762038,15.3873977,-0.8085017,1.168392545,13.41050346,9.780994842,Night,darkblue
156,214,464,732280.6435,14,147,24.44516129,295,0,253.0043011,15.443328,75,0.14,2004018,184.6122224,15.3873977,0.0559303,1.168392545,14.27493546,9.780994842,Twilight,grey50
38,153,920,732281.5057,23,17,20.46145494,258.5,260.5,186.5689468,12.136656,86,0.145,2004018,185.4744445,15.42719548,-3.29053948,1.16435454,10.97230146,9.737159063,Night,darkblue
48,170,976,732281.5326,21,16,19.75844422,292.5,366,204.0020471,12.783336,84,0.14,2004018,185.5013884,15.42719548,-2.64385948,1.16435454,11.61898146,9.737159063,Night,darkblue
57,123,528,732281.5623,20,9,17.28733459,304.5,140.5,218.6909263,13.494456,76,0.165,2004018,185.5310188,15.42719548,-1.93273948,1.16435454,12.33010146,9.737159063,Night,darkblue
47,138,728,732281.5864,22,16,20.31001372,299,259.5,237.6886145,14.07444,76,0.13,2004018,185.5551849,15.42719548,-1.35275548,1.16435454,12.91008546,9.737159063,Night,darkblue
49,174,1000,732282.5422,21,12,19.32367632,299.5,258.5,225.511988,13.012224,77,0.11,2004018,186.510926,15.45367755,-2.44145355,1.163536923,11.84868708,9.709859369,Night,darkblue
154,288,1072,732282.5811,14,38,23.8471575,252.5,240,227.5936626,13.94556,61,0.11,2004018,186.5498153,15.45367755,-1.50811755,1.163536923,12.78202308,9.709859369,Night,darkblue
55,169,912,732283.5926,21,12,20.28587076,263,306,215.8860898,14.223336,85,0.13,2004018,187.5613886,15.48007748,-1.25674148,1.16271692,13.06061908,9.682639442,Night,darkblue
47,132,680,732283.6214,22,61,26.72246696,251,144.5,225.8127753,14.91444,84,0.12,2004018,187.5901849,15.48007748,-0.56563748,1.16271692,13.75172308,9.682639442,Night,darkblue
44,136,736,732285.5773,22,39,20.8385346,257,89.5,167.7204885,13.854456,71,0.15,2004018,189.5460181,15.51073086,-1.65627486,1.155566305,12.6988897,9.644835447,Night,darkblue
40,207,1336,732285.5974,23,15,24.73298429,262,554,289.237472,14.336664,72,0.125,2004018,189.5661107,15.51073086,-1.17406686,1.155566305,13.1810977,9.644835447,Night,darkblue
48,166,944,732285.6219,21,38,26.38835979,286,270.5,299.2084656,14.925552,68,0.13,2004018,189.5906484,15.51073086,-0.58517886,1.155566305,13.7699857,9.644835447,Night,darkblue
58,142,672,732286.5847,20,19,19.35958395,316,279,226.1879643,14.032224,70,0.135,2004018,190.5534264,15.51582108,-1.48359708,1.151797336,12.88042666,9.635976259,Night,darkblue
38,88,400,732287.5864,23,19,22.18,232,258,169.3725,14.07444,59,0.16,2004018,191.5551855,15.52094205,-1.44650205,1.148113121,12.92632688,9.627171072,Night,darkblue
55,117,496,732287.6399,20,16,32.28973843,257,610.5,254.1629779,15.356664,75,0.14,2004018,191.6086116,15.52094205,-0.16427805,1.148113121,14.20855088,9.627171072,Twilight,grey50
36,127,728,732288.5705,24,13,19.1563786,248.5,248,181.28738,13.692216,56,0.13,2004018,192.5392593,15.51489772,-1.82268172,1.147654109,12.54456189,9.632756394,Night,darkblue
43,134,728,732288.5968,22,15,21.65843621,262,628.5,238.7585734,14.323344,59,0.14,2004018,192.5655555,15.51489772,-1.19155372,1.147654109,13.17568989,9.632756394,Night,darkblue
108,184,608,732289.5464,16,14,18.09852217,260.5,245.5,189.9236453,13.11444,54,0.16,2004018,193.515185,15.50890287,-2.39446287,1.14719583,11.96724417,9.638292959,Night,darkblue
42,107,520,732289.5663,22,10,16.42802303,259,163,212.6650672,13.59,54,0.135,2004018,193.5349999,15.50890287,-1.91890287,1.14719583,12.44280417,9.638292959,Night,darkblue
172,270,784,732289.6051,13,20,26.42165605,269,588,293.5286624,14.523336,47,0.12,2004018,193.5738889,15.50890287,-0.98556687,1.14719583,13.37614017,9.638292959,Night,darkblue
37,104,536,732290.5482,22,17,19.65735568,240.5,285.5,189.5223464,13.156656,41,0.14,2004018,194.5169449,15.49211309,-2.33545709,1.15071941,12.00593659,9.658606323,Night,darkblue
46,133,696,732290.5704,21,13,18.47919656,277,237.5,215.1319943,13.690008,49,0.135,2004018,194.5391663,15.49211309,-1.80210509,1.15071941,12.53928859,9.658606323,Night,darkblue
56,117,488,732291.6333,20,25,21.47852761,299,218,253.8578732,15.198888,62,0.145,2004018,195.6020372,15.47521056,-0.27632256,1.154236277,14.04465172,9.679025713,Twilight,grey50
47,130,664,732292.5741,21,13,19.01804511,285,216.5,213.9736842,13.77888,56,0.12,2004018,196.5428709,15.45333085,-1.67445085,1.157377639,12.62150236,9.704046794,Night,darkblue
171,221,400,732292.6325,13,14,21.54114713,240,264,252.2481297,15.181104,64,0.11,2004018,196.6012963,15.45333085,-0.27222685,1.157377639,14.02372636,9.704046794,Twilight,grey50
44,171,1016,732293.5807,22,13,21.04916421,309.5,552.5,245.4764012,13.936656,51,0.115,2004018,197.5494441,15.43158239,-1.49492639,1.160517436,12.77613856,9.728935043,Night,darkblue
42,161,952,732293.6045,22,38,24.3683106,282,240.5,278.7948583,14.507784,49,0.13,2004018,197.5732409,15.43158239,-0.92379839,1.160517436,13.34726656,9.728935043,Night,darkblue
112,227,920,732293.6362,16,175,25.40282302,302,0,380.9663409,15.267768,74,0.105,2004018,197.6049074,15.43158239,-0.16381439,1.160517436,14.10725056,9.728935043,Twilight,grey50
71,206,1080,732294.2275,18,14,18.54024052,241.5,427.5,272.6711378,5.458896,48,0.095,2004018,198.1962041,15.41803718,-9.95914118,1.167624053,4.291271947,9.74958687,Night,darkblue
38,197,1272,732295.5583,23,17,24.16025137,239,475.5,196.6433621,13.398888,56,0.115,2004018,199.5270375,15.40460934,-2.00572134,1.174796876,12.22409112,9.770187538,Night,darkblue
56,171,920,732295.5812,20,151,24.30184582,268.5,0,185.9587405,13.947768,55,0.12,2004018,199.5499072,15.40460934,-1.45684134,1.174796876,12.77297112,9.770187538,Night,darkblue
40,164,992,732295.6013,22,12,23.94058409,201.5,393.5,263.8016113,14.43,56,0.09,2004018,199.5699997,15.40460934,-0.97460934,1.174796876,13.25520312,9.770187538,Night,darkblue
36,114,624,732298.2177,23,13,19.92,190,355,254.1824,5.225544,56,0.13,2004018,202.1864813,15.38495685,-10.15941285,1.22378752,4.00175648,9.838830669,Night,darkblue
43,183,1120,732298.6075,22,26,32.40321142,265.5,453.5,258.8996432,14.578896,51,0.095,2004018,202.5762035,15.38495685,-0.80606085,1.22378752,13.35510848,9.838830669,Night,darkblue
122,201,632,732298.6358,15,12,31.48341232,226,537.5,277.7890995,15.258888,74,0.09,2004018,202.6045373,15.38495685,-0.12606885,1.22378752,14.03510048,9.838830669,Twilight,grey50
50,166,928,732300.6019,20,67,29.06781485,270,148.5,266.646394,14.445552,47,0.095,2004018,204.5706486,15.38260176,-0.93704976,1.262926454,13.18262555,9.880324691,Night,darkblue
44,121,616,732301.0929,22,75,24.57050243,241.5,0,170.1790924,2.230008,75,0.1,2004018,205.0616671,15.38560972,-13.15560172,1.281963833,0.948044167,9.896354112,Night,darkblue
40,138,784,732301.1378,23,15,25.17070064,271,471.5,196.5745223,3.307776,71,0.1,2004018,205.1065737,15.38560972,-12.07783372,1.281963833,2.025812167,9.896354112,Night,darkblue
42,173,1048,732301.5833,21,13,24.2049571,247.5,509,240.1067684,13.998888,44,0.09,2004018,205.5520369,15.38560972,-1.38672172,1.281963833,12.71692417,9.896354112,Night,darkblue
51,184,1064,732301.6043,20,17,29.28262911,266,509,277.2323944,14.503344,42,0.1,2004018,205.5730552,15.38560972,-0.88226572,1.281963833,13.22138017,9.896354112,Night,darkblue
49,131,656,732302.3106,21,22,26.23287671,235,179.5,133.06621,7.454448,74,0.09,2004018,206.279352,15.39585123,-7.94140323,1.300652857,6.153795143,9.904801628,Night,darkblue
36,125,712,732302.3256,23,17,25.83309958,191.5,166.5,129.5070126,7.814448,74,0.09,2004018,206.2943523,15.39585123,-7.58140323,1.300652857,6.513795143,9.904801628,Night,darkblue
43,128,680,732302.458,22,32,22.60499266,200.5,87.5,161.3164464,10.992216,58,0.13,2004018,206.4267595,15.39585123,-4.40363523,1.300652857,9.691563143,9.904801628,Night,darkblue
44,124,640,732304.5112,22,13,19.56786271,275,166.5,200.9539782,12.267768,71,0.12,2004018,208.4799071,15.41582066,-3.14805266,1.337911645,10.92985636,9.922090983,Night,darkblue
47,141,752,732304.5337,21,21,19.68658699,274.5,278.5,189.8353254,12.807768,62,0.1,2004018,208.5024079,15.41582066,-2.60805266,1.337911645,11.46985636,9.922090983,Night,darkblue
43,225,1456,732304.5552,22,83,27.38572409,284.5,133.5,254.5628003,13.325544,58,0.095,2004018,208.5239815,15.41582066,-2.09027666,1.337911645,11.98763236,9.922090983,Night,darkblue
44,140,768,732304.5791,21,126,21.34850455,274.5,0.5,276.1228869,13.89888,54,0.095,2004018,208.5478701,15.41582066,-1.51694066,1.337911645,12.56096836,9.922090983,Night,darkblue
41,124,664,732305.549,22,19,22.96992481,248,242.5,147.2105263,13.176672,65,0.085,2004018,209.5177773,15.42551987,-2.24884787,1.356623977,11.82004802,9.931104108,Night,darkblue
35,119,672,732305.5641,23,18,23.08469539,205.5,211.5,146.910104,13.53888,54,0.1,2004018,209.5328707,15.42551987,-1.88663987,1.356623977,12.18225602,9.931104108,Night,darkblue
38,120,656,732305.5787,23,19,24.36681887,211,236.5,148.9277017,13.887768,53,0.11,2004018,209.5474075,15.42551987,-1.53775187,1.356623977,12.53114402,9.931104108,Night,darkblue
43,108,520,732305.6232,22,19,34.93090211,232,292.5,169.6209213,14.956656,56,0.115,2004018,209.5919445,15.42551987,-0.46886387,1.356623977,13.60003202,9.931104108,Twilight,grey50
46,120,592,732305.6847,26,162,42.15514334,321,0,321.6205734,16.432224,144,0.085,2004018,209.6534263,15.43320222,0.99902178,1.356623977,15.07560002,9.931104108,Day,yellow4
85,150,520,732305.9349,29,82,54.00959693,297,117.5,214.584453,22.436664,171,0.09,2004018,209.9036114,15.43320222,7.00346178,1.356623977,21.08004002,9.931104108,Day,yellow4
42,125,664,732306.0777,23,20,26.08571429,267.5,540,289.381203,1.865544,81,0.115,2004018,210.0464819,15.43320222,-13.56765822,1.373778952,0.491765048,9.940576729,Twilight,grey50
54,208,1232,732306.5139,20,12,19.29115977,282.5,566.5,344.86618,12.33444,79,0.1,2004018,210.482685,15.43320222,-3.09876222,1.373778952,10.96066105,9.940576729,Night,darkblue
38,118,640,732307.0913,23,16,24.46801872,249.5,216.5,188.0881435,2.19,75,0.11,2004018,211.0599995,15.44083359,-13.25083359,1.391122044,0.798877956,9.950288449,Night,darkblue
46,151,840,732307.11,22,15,24.82401903,264,86,187.9268728,2.641104,80,0.11,2004018,211.0787963,15.44083359,-12.79972959,1.391122044,1.249981956,9.950288449,Night,darkblue
65,133,544,732307.1295,19,20,26.28807339,274,276,185.2541284,3.107784,81,0.12,2004018,211.0982405,15.44083359,-12.33304959,1.391122044,1.716661956,9.950288449,Night,darkblue
38,84,368,732307.1599,23,22,25.2899729,261.5,263.5,186.6897019,3.836664,87,0.105,2004018,211.1286115,15.44083359,-11.60416959,1.391122044,2.445541956,9.950288449,Night,darkblue
57,142,680,732307.1954,20,36,26.0660793,271,92.5,230.8568282,4.690008,74,0.125,2004018,211.1641668,15.44083359,-10.75082559,1.391122044,3.298885956,9.950288449,Night,darkblue
61,130,552,732307.4011,20,20,26.01808318,244,255.5,171.8508137,9.62556,81,0.115,2004018,211.3698151,15.44083359,-5.81527359,1.391122044,8.234437956,9.950288449,Night,darkblue
97,154,456,732307.4208,17,96,25.15754923,215.5,0,175.8730853,10.098888,89,0.115,2004018,211.3895375,15.44083359,-5.34194559,1.391122044,8.707765956,9.950288449,Night,darkblue
43,107,512,732308.2299,23,16,23.75633528,287,237.5,211.7758285,5.516664,90,0.1,2004018,212.1986115,15.44703027,-9.93036627,1.410154416,4.106509584,9.963124144,Night,darkblue
64,134,560,732308.2532,19,12,22.49197861,284,563,283.1131907,6.076656,89,0.095,2004018,212.2219449,15.44703027,-9.37037427,1.410154416,4.666501584,9.963124144,Night,darkblue
42,140,784,732308.2715,23,19,23.52101911,273.5,596.5,355.4687898,6.516672,100,0.11,2004018,212.2402779,15.44703027,-8.93035827,1.410154416,5.106517584,9.963124144,Night,darkblue
92,199,856,732308.5704,17,66,21.69194866,263,55,201.9317386,13.690008,83,0.095,2004018,212.5391665,15.44703027,-1.75702227,1.410154416,12.27985358,9.963124144,Night,darkblue
46,182,1088,732308.5881,22,15,26.9164371,271,542.5,243.4508724,14.114448,92,0.11,2004018,212.5568523,15.44703027,-1.33258227,1.410154416,12.70429358,9.963124144,Night,darkblue
81,157,608,732308.6124,18,15,23.74055829,268.5,291,224.2454844,14.696664,83,0.11,2004018,212.581111,15.44703027,-0.75036627,1.410154416,13.28650958,9.963124144,Night,darkblue
32,143,888,732309.3275,25,14,27.3295838,250,159,222.1704162,7.861104,86,0.1,2004018,213.296296,15.45325937,-7.59215537,1.429209639,6.431894361,9.975950268,Night,darkblue
74,135,488,732309.4207,19,73,28.87116564,254.5,0,168.3865031,10.096656,82,0.09,2004018,213.3894449,15.45325937,-5.35660337,1.429209639,8.667446361,9.975950268,Night,darkblue
44,113,552,732309.5874,23,17,24.10488246,223.5,543,272.4755877,14.096664,90,0.115,2004018,213.5561111,15.45325937,-1.35659537,1.429209639,12.66745436,9.975950268,Night,darkblue
87,139,416,732309.8611,21,24,54.91606715,327.5,495.5,241.2266187,20.66556,153,0.1,2004018,213.8298146,15.45450633,5.21105367,1.429209639,19.23635036,9.975950268,Day,yellow4
121,163,336,732309.8855,19,101,54.6231454,301.5,90,307.2982196,21.252216,181,0.11,2004018,213.8542597,15.45450633,5.79770967,1.429209639,19.82300636,9.975950268,Day,yellow4
44,97,424,732309.9424,33,30,52.30588235,308,289,227.5447059,22.616664,133,0.1,2004018,213.9111111,15.45450633,7.16215767,1.429209639,21.18745436,9.975950268,Day,yellow4
88,141,424,732309.9668,23,20,49.86588235,312,308,226.2811765,23.203344,171,0.1,2004018,213.9355551,15.45450633,7.74883767,1.429209639,21.77413436,9.975950268,Day,yellow4
44,116,576,732310.4695,22,17,25.78162912,264.5,206,181.9592721,11.267784,90,0.115,2004018,214.4382411,15.45450633,-4.18672233,1.453416972,9.814367028,9.998910637,Night,darkblue
51,139,704,732310.4872,21,24,28.30212766,269.5,203.5,156.3574468,11.692224,92,0.125,2004018,214.4559262,15.45450633,-3.76228233,1.453416972,10.23880703,9.998910637,Night,darkblue
49,119,560,732310.5344,21,21,29.46345811,245,252,139.5819964,12.825552,89,0.13,2004018,214.503148,15.45450633,-2.62895433,1.453416972,11.37213503,9.998910637,Night,darkblue
47,131,672,732310.5533,22,38,28.12630015,226,59,153.8298663,13.278888,93,0.145,2004018,214.5220369,15.45450633,-2.17561833,1.453416972,11.82547103,9.998910637,Night,darkblue
41,101,480,732310.5684,23,17,25.17463617,216.5,43,169.8316008,13.64112,85,0.12,2004018,214.5371293,15.45450633,-1.81338633,1.453416972,12.18770303,9.998910637,Night,darkblue
46,141,760,732310.5855,22,132,26.79237845,253,0,247.9605782,14.052216,83,0.14,2004018,214.5542593,15.45450633,-1.40229033,1.453416972,12.59879903,9.998910637,Night,darkblue
53,139,688,732310.6029,21,16,27.22351234,273.5,547,298.2648766,14.470008,85,0.14,2004018,214.5716664,15.45450633,-0.98449833,1.453416972,13.01659103,9.998910637,Night,darkblue
46,136,720,732311.5404,22,16,22.61026352,301,266,204.5097087,12.970008,88,0.11,2004018,215.5091663,15.45574956,-2.48574156,1.477964774,11.49204323,10.02221521,Night,darkblue
97,187,720,732311.5658,16,12,21.9556172,283.5,454,256.1303745,13.578888,83,0.135,2004018,215.5345375,15.45574956,-1.87686156,1.477964774,12.10092323,10.02221521,Night,darkblue
121,174,424,732311.589,15,14,22.94823529,263,542,260.4552941,14.136672,80,0.105,2004018,215.5577777,15.45574956,-1.31907756,1.477964774,12.65870723,10.02221521,Night,darkblue
73,146,584,732312.4007,18,18,24.30769231,339,253,195.9059829,9.616656,83,0.1,2004018,216.3694443,15.44882796,-5.83217196,1.507150778,8.109505222,10.05832281,Night,darkblue
42,162,960,732312.4166,22,19,24.87200832,286,290,186.6727367,9.99888,81,0.125,2004018,216.3853699,15.44882796,-5.44994796,1.507150778,8.491729222,10.05832281,Night,darkblue
46,136,720,732312.4352,22,26,25.2371706,279,199.5,182.351595,10.445544,79,0.11,2004018,216.4039813,15.44882796,-5.00328396,1.507150778,8.938393222,10.05832281,Night,darkblue
45,148,824,732312.4523,22,15,24.62666667,275.5,208,195.0812121,10.854456,79,0.115,2004018,216.4210187,15.44882796,-4.59437196,1.507150778,9.347305222,10.05832281,Night,darkblue
44,150,848,732312.4694,22,14,24.4581861,292,97.5,196.1984688,11.265552,75,0.15,2004018,216.4381481,15.44882796,-4.18327596,1.507150778,9.758401222,10.05832281,Night,darkblue
48,138,720,732312.4866,21,25,25.76560333,297,244,190.0554785,11.67888,78,0.115,2004018,216.4553704,15.44882796,-3.76994796,1.507150778,10.17172922,10.05832281,Night,darkblue
49,146,776,732312.5039,21,17,25.01801802,302,263,194.8770914,12.09444,81,0.135,2004018,216.472685,15.44882796,-3.35438796,1.507150778,10.58728922,10.05832281,Night,darkblue
47,127,640,732312.5378,21,14,23.85959438,295,672.5,241.9477379,12.907776,72,0.12,2004018,216.5065739,15.44882796,-2.54105196,1.507150778,11.40062522,10.05832281,Night,darkblue
65,144,632,732312.5563,19,17,25.23380727,269.5,250.5,257.0774092,13.352232,76,0.105,2004018,216.5250925,15.44882796,-2.09659596,1.507150778,11.84508122,10.05832281,Night,darkblue
63,120,456,732316.5686,20,15,22.24726477,220.5,209,162.4496718,13.64556,64,0.135,2004018,220.5373143,15.40420951,-1.75864951,1.645466999,12.000093,10.24125749,Night,darkblue
90,165,600,732316.5896,17,16,24.31780366,203.5,284,168.7861897,14.149992,68,0.115,2004018,220.5583333,15.40420951,-1.25421751,1.645466999,12.504525,10.24125749,Night,darkblue
31,162,1048,732321.3778,24,15,21.87702574,221.5,53,127.3312679,9.067776,41,0.11,2004018,225.3465744,15.25180867,-6.18403267,1.790350387,7.277425613,10.53854172,Night,darkblue
52,126,592,732325.6122,20,24,40.33895447,215,320,178.9485666,14.692224,61,0.11,2004018,229.5809258,15.07611082,-0.38388682,1.830390165,12.86183384,10.75427934,Twilight,grey50
48,137,712,732328.4526,21,21,22.7826087,204.5,381.5,267.2931276,10.863336,55,0.135,2004018,232.4213884,14.93681953,-4.07348353,1.850184866,9.013151134,10.91336533,Night,darkblue
